0,0.0,0.0,-0.20300751879699247,-0.05639097744360902,-0.38345864661654133,-0.18045112781954886,-0.5,-0.2932330827067669,-0.5864661654135338,-0.39849624060150374,-0.2593984962406015,-0.48120300751879697,-0.32706766917293234,-0.6879699248120301,-0.3609022556390977,-0.8082706766917294,-0.38345864661654133,-0.9135338345864662,-0.14285714285714285,-0.5150375939849624,-0.19172932330827067,-0.7443609022556391,-0.22180451127819548,-0.8834586466165414,-0.24436090225563908,-1.0,-0.03007518796992481,-0.5037593984962406,-0.06015037593984962,-0.7142857142857143,-0.08646616541353383,-0.8345864661654135,-0.11654135338345864,-0.9323308270676691,0.09022556390977443,-0.45864661654135336,0.08270676691729323,-0.6278195488721805,0.06766917293233082,-0.7293233082706767,0.045112781954887216,-0.8195488721804511
0,0.0,0.0,-0.2037037037037037,-0.05092592592592592,-0.39351851851851855,-0.1712962962962963,-0.5231481481481481,-0.28703703703703703,-0.6111111111111112,-0.39351851851851855,-0.2962962962962963,-0.48148148148148145,-0.37962962962962965,-0.6851851851851852,-0.42592592592592593,-0.8009259259259259,-0.4583333333333333,-0.9027777777777778,-0.18518518518518517,-0.5277777777777778,-0.24537037037037038,-0.7546296296296297,-0.28703703703703703,-0.8888888888888888,-0.32407407407407407,-1.0,-0.07407407407407407,-0.5277777777777778,-0.1111111111111111,-0.7361111111111112,-0.14814814814814814,-0.8518518518518519,-0.18518518518518517,-0.9398148148148148,0.046296296296296294,-0.49074074074074076,0.037037037037037035,-0.6574074074074074,0.018518518518518517,-0.7592592592592593,-0.009259259259259259,-0.8472222222222222
0,0.0,0.0,-0.20717131474103587,-0.06374501992031872,-0.3904382470119522,-0.18725099601593626,-0.5059760956175299,-0.29880478087649404,-0.5617529880478087,-0.4103585657370518,-0.29880478087649404,-0.4581673306772908,-0.3665338645418327,-0.6812749003984063,-0.398406374501992,-0.8167330677290837,-0.41832669322709165,-0.9282868525896414,-0.1752988047808765,-0.4900398406374502,-0.22709163346613545,-0.7290836653386454,-0.2549800796812749,-0.8804780876494024,-0.2749003984063745,-1.0,-0.05179282868525897,-0.4900398406374502,-0.07569721115537849,-0.7131474103585658,-0.10358565737051793,-0.8406374501992032,-0.12749003984063745,-0.9402390438247012,0.0796812749003984,-0.46215139442231074,0.08764940239043825,-0.6533864541832669,0.0796812749003984,-0.7768924302788844,0.07171314741035857,-0.8804780876494024
0,0.0,0.0,-0.18944099378881987,-0.059006211180124224,-0.36335403726708076,-0.17701863354037267,-0.4751552795031056,-0.30124223602484473,-0.5341614906832298,-0.41304347826086957,-0.2608695652173913,-0.468944099378882,-0.33229813664596275,-0.6801242236024845,-0.37267080745341613,-0.8105590062111802,-0.40062111801242234,-0.9192546583850931,-0.14906832298136646,-0.5093167701863354,-0.20186335403726707,-0.7391304347826086,-0.2484472049689441,-0.8850931677018633,-0.2826086956521739,-1.0,-0.034161490683229816,-0.5062111801242236,-0.06521739130434782,-0.7204968944099379,-0.10559006211180125,-0.8478260869565217,-0.14596273291925466,-0.9472049689440993,0.08385093167701864,-0.468944099378882,0.08074534161490683,-0.639751552795031,0.062111801242236024,-0.7422360248447205,0.043478260869565216,-0.8260869565217391
0,0.0,0.0,-0.2013888888888889,-0.04861111111111111,-0.3819444444444444,-0.1597222222222222,-0.5,-0.2743055555555556,-0.59375,-0.3611111111111111,-0.2951388888888889,-0.4618055555555556,-0.3784722222222222,-0.6701388888888888,-0.4305555555555556,-0.7916666666666666,-0.4722222222222222,-0.8958333333333334,-0.1875,-0.5069444444444444,-0.2534722222222222,-0.7465277777777778,-0.2986111111111111,-0.8888888888888888,-0.3333333333333333,-1.0,-0.0763888888888889,-0.5104166666666666,-0.11805555555555555,-0.7291666666666666,-0.1527777777777778,-0.8541666666666666,-0.1875,-0.9513888888888888,0.041666666666666664,-0.4791666666666667,0.03819444444444445,-0.6527777777777778,0.024305555555555556,-0.7604166666666666,0.006944444444444444,-0.8506944444444444
0,0.0,0.0,-0.20408163265306123,-0.036734693877551024,-0.39591836734693875,-0.16326530612244897,-0.5061224489795918,-0.2857142857142857,-0.6081632653061224,-0.37142857142857144,-0.3020408163265306,-0.46530612244897956,-0.3836734693877551,-0.6693877551020408,-0.4326530612244898,-0.7918367346938775,-0.46938775510204084,-0.8979591836734694,-0.1836734693877551,-0.5102040816326531,-0.24489795918367346,-0.7428571428571429,-0.2816326530612245,-0.8857142857142857,-0.3183673469387755,-1.0,-0.06938775510204082,-0.5102040816326531,-0.10204081632653061,-0.726530612244898,-0.13877551020408163,-0.8489795918367347,-0.17551020408163265,-0.9469387755102041,0.053061224489795916,-0.47346938775510206,0.044897959183673466,-0.6408163265306123,0.0326530612244898,-0.7428571428571429,0.00816326530612245,-0.8326530612244898
0,0.0,0.0,-0.1836734693877551,-0.08163265306122448,-0.33163265306122447,-0.22959183673469388,-0.40816326530612246,-0.3673469387755102,-0.44387755102040816,-0.4897959183673469,-0.20408163265306123,-0.5051020408163265,-0.25510204081632654,-0.7091836734693877,-0.2755102040816326,-0.8316326530612245,-0.2857142857142857,-0.9336734693877551,-0.09183673469387756,-0.5306122448979592,-0.11224489795918367,-0.7551020408163265,-0.12244897959183673,-0.8928571428571429,-0.1326530612244898,-1.0,0.02040816326530612,-0.5102040816326531,0.015306122448979591,-0.7142857142857143,0.0,-0.8316326530612245,-0.02040816326530612,-0.9285714285714286,0.1326530612244898,-0.45408163265306123,0.14795918367346939,-0.6173469387755102,0.14795918367346939,-0.7142857142857143,0.1377551020408163,-0.8010204081632653
0,0.0,0.0,-0.23255813953488372,0.015503875968992248,-0.4689922480620155,-0.06201550387596899,-0.6317829457364341,-0.15503875968992248,-0.7751937984496124,-0.21705426356589147,-0.4689922480620155,-0.42248062015503873,-0.624031007751938,-0.6201550387596899,-0.7170542635658915,-0.7403100775193798,-0.7984496124031008,-0.8449612403100775,-0.36046511627906974,-0.5038759689922481,-0.49612403100775193,-0.7325581395348837,-0.5852713178294574,-0.8798449612403101,-0.6589147286821705,-1.0,-0.22868217054263565,-0.5348837209302325,-0.3372093023255814,-0.751937984496124,-0.4108527131782946,-0.875968992248062,-0.47674418604651164,-0.9806201550387597,-0.08527131782945736,-0.5310077519379846,-0.1511627906976744,-0.7054263565891473,-0.2054263565891473,-0.813953488372093,-0.26356589147286824,-0.9031007751937985
0,0.0,0.0,-0.24401913875598086,0.08133971291866028,-0.5215311004784688,-0.023923444976076555,-0.69377990430622,-0.1339712918660287,-0.8421052631578947,-0.20095693779904306,-0.6267942583732058,-0.3397129186602871,-0.7990430622009569,-0.5167464114832536,-0.9090909090909091,-0.6363636363636364,-1.0,-0.7368421052631579,-0.5598086124401914,-0.40669856459330145,-0.7464114832535885,-0.5980861244019139,-0.8660287081339713,-0.722488038277512,-0.9665071770334929,-0.8373205741626795,-0.46411483253588515,-0.44019138755980863,-0.6363636363636364,-0.631578947368421,-0.7511961722488039,-0.7464114832535885,-0.8421052631578947,-0.84688995215311,-0.3444976076555024,-0.44019138755980863,-0.48325358851674644,-0.5885167464114832,-0.5885167464114832,-0.6794258373205742,-0.6842105263157895,-0.7607655502392344
0,0.0,0.0,-0.2590909090909091,0.08636363636363636,-0.5545454545454546,0.03636363636363636,-0.7545454545454545,-0.05,-0.9181818181818182,-0.1,-0.6181818181818182,-0.35909090909090907,-0.8045454545454546,-0.5363636363636364,-0.9136363636363637,-0.6454545454545455,-1.0,-0.7454545454545455,-0.5227272727272727,-0.4636363636363636,-0.7136363636363636,-0.6590909090909091,-0.8363636363636363,-0.7772727272727272,-0.9363636363636364,-0.8772727272727273,-0.40454545454545454,-0.5272727272727272,-0.5636363636363636,-0.7090909090909091,-0.6681818181818182,-0.8045454545454546,-0.759090909090909,-0.8818181818181818,-0.2590909090909091,-0.5545454545454546,-0.38636363636363635,-0.7090909090909091,-0.4818181818181818,-0.7909090909090909,-0.5727272727272728,-0.8590909090909091
